Name,P,I,H,D,T,O,S
gAAAAABeSk1JRFOLWaMJAeMQbO2XNtwcbXTWn7kIfKvC44yNjDk2UECIRxKkk_exLpUVAfOGc6XNBR_opixZ1COBCuXZOipMuA==,1,0,0,0,0,0,0
gAAAAABeSk1JAAcv-jSB1AMfPrMMp-jXWwvLdutHIeM6HTeQzcodS6AyQq5YLFhhFldv8tDiqyVO97vv06oEeiUMTDx0vx_B1g==,1,0,0,0,0,0,0
gAAAAABeSk1JRky6sSl7mR185iBEWUljRbn2dIJIoyDQx0D8vtuVcQqyXYqWF4d6QpgEiV4KqnBaBz2RwOy3ydBTjHlMc_KRJA==,0,0,0,0,1,0,0
gAAAAABeSk1JZ7fCx-_pAF4eQhMeCsaRknp7cGFkTrWLDjjVINbe6EprVFWJb17X3xleSPphPZfv078rimH5Z0977BWPb51gyw==,1,0,0,0,0,0,0
gAAAAABeSk1J440fU1L_ABZMRCe1EbK0esYeNSTa1lUmwXREhuPwkVpX7UQHQrFa-tpKAQwjErnsyW1M7w8kitDGRdLclP14Tw==,1,0,0,0,0,0,0
gAAAAABeSk1JrD5_YCJiPwYrS20j4lgph8saw7Jw6iHC9WjRix3bwghUbyFgw5sn4SoZego_SFxyRKyB7KxkwEb7q0kp2casaA==,0,1,0,0,0,0,0
gAAAAABeSk1JaosNvXKYNOLTD_WTbt5SevhRV4ysvYsSoY1acfmanTDlnYNq3kF9qr40EDWMYJSJO6812rVbnzCrdvwsLrzFrw==,0,1,0,0,0,0,0
gAAAAABeSk1JbSN-k-G75E2iDimmiOsqMUDOkLGUdjG4NWlmo8Lgny5fCF9lh0w9YjkT2f3q93vhqh2aVzhDSmXAAW9GZZCtrA==,1,0,0,0,0,0,0
gAAAAABeSk1JVX17r4imwhPp3LNTYxvLA920Xb4FACOoJacSF18CRQ1pdywRLfhkEdiPcVwl9B3adtKGFiM96swBXppDvL6Yuw==,0,1,0,0,0,0,0
gAAAAABeSk1Jt7SDy2O1NjFgZq34B9b9sEdQOiNWGz-4fJOBKNVVuCy4Mwdt4R76kRpTJ1p8MzQD9LUizRvJrgDYoc23DCZ_CA==,1,0,0,0,0,0,0
gAAAAABeSk1JzLUbJECiNkH_nUMKsEzDHqJx1GSuTu1ntPiUSOaFq3BpdhqQd2cA1-2E7kR0efx7oVwWq9LpA9_zWzS05ObfnQ==,1,0,0,0,0,0,0
gAAAAABeSk1JteYGl07vM2_CjaWN60gjMKeoQ8ux09HrBwX_Y0uinb_udAWXOdzCL_Yd218RlU2-zIbOQn49EULtRuhoE-EEhA==,0,1,0,0,0,0,0
gAAAAABeSk1J6NNDf6xlcqAiT9mpv3VYSBx8zkppNcg3NuN7duU7f6r68IlaA2bSCQXzKuPNiE1-YBj5pKdcXhX-AJJmNmTjaw==,1,0,0,1,0,1,0
gAAAAABeSk1JC7vZUA-yFWPMVmlkkn3ZgWS9HK8LnsbJC8cdUCk2HuLI_8kaK3HAKGTM9LhnIks3nFqtuMSszLKq8wA3T_acZA==,0,1,0,0,0,0,0
gAAAAABeSk1JfLJO6p-A6KYhvfqVEYDuX0Z25pZ6WJfLx4dn1Fl9vj62kQ5k7pxubSH3Tbas5VprDs4PytaABABgnuR4tV_3Tg==,1,0,0,1,0,0,0
gAAAAABeSk1J6S3G8pA7s_rYDYc2kp7pguEybcKwqs19PzOSFoEw2DvJukxgaRmX7p1X-v6eGchJzUkScVI12RwT5FA8Q5grmw==,1,0,0,0,0,0,0
gAAAAABeSk1JfHWDfr4p50uMxP82Flp1rso4rJhvkliZo7GZlG3AtfLLotUn-KmwTCd4H3sqdgdswrrKAKyvh1sV4P6ErpvKLw==,0,1,0,0,0,0,0
gAAAAABeSk1JvJBFkZzlndaErdPT2bV8eOVL8LBZCkBH6dv2cTTan6aMwUeyJZ5nX6JCo5QmoG7WhmnDgt-oCF7gY2Sefw8NyA==,1,0,0,0,0,0,0
gAAAAABeSk1Jjjld12nWE-0zFHXJL_S6PM09UTrLHnDNukrkDifOwxsXbLW9cmy6B7fyjrFZf9a6f-J3Z2yrWHYns8vAWgdflQ==,0,1,0,0,0,0,0
gAAAAABeSk1JSSl_BOgefjPDKbxxk_kqSabnnbjjVaktJm59bAAFk4zdZ-uXqtDThZiioqi9S6ABaV33fJMl3CyeqNj1YdeRCQ==,0,0,0,1,0,0,0
gAAAAABeSk1JKe_1nIxs9I_G00YBI_7lKeu3-kGuxk1AuqjXkf_28-MtUoXII_gop0HgZgGnhLWP9pkG7JqAdq3uhsDmOGnKpQ==,0,0,0,0,0,1,1
gAAAAABeSk1Jd-f0kCN1fUn3yqCBp_3kE5RbPWMwXyrj083cNQ0ubk9FC5h0VhOScSNYVqyzmpGrFqEewEvAHGPSUHl2CXqdxQ==,0,1,0,0,0,0,0
gAAAAABeSk1JZckXStMeNLdv9zVtaLXSDIrbI_jdgt5LqAvJRn4v7TD9RBp0uaa2Hzgv5kZMlEwMzuLcqVKEQXFwIs8ux21blA==,1,0,0,0,0,0,0
gAAAAABeSk1JUpC2R_5WDwSrVSpOCfMQtu0xIkTP_jd4G8MJyeFvUuHVV7Oyj2gn8k341SdStOssj9Z5gWFmqUS3ozsMyjBT9g==,1,0,0,0,0,0,0
gAAAAABeSk1JEdkt0ESfaBdgeAqjVF4l4fjjrVowZxdZQpAsOmyPKdERKbnG201bue3PWPhBNCmLbQRFEB34eJZaXHl62znr9A==,1,0,0,0,0,0,0
gAAAAABeSk1JnrKEH1wH1lxzdrKwhyUPsEDmPhLO2dYOrhtvqoVdtDwBgtGAvJ1RQJpdsyCbrFYR6rGOi1LxTMsZY78MEBt28g==,0,1,0,0,0,0,0
gAAAAABeSk1JE7Mj2af6PRNomMlmOtoeJW4bfKXtSArPmLFo19-e38Va79UnSKFxg8WhglqlYTzOVai7kHve3du7tu6C_fMPfQ==,1,0,0,0,0,0,0
gAAAAABeSk1J3zoxz4nA9-Lip9S69DlHJxFT7wxftDbtZ9Iw6ZgfgJuZd_YaKAHPXGczZykSWRBFU-_GkY9K-H7j0PhrOCn42w==,1,0,0,0,0,0,0
gAAAAABeSk1Jn4GcsRpTZSH1MMS7IKRMblGdWUfbCV8JoY6av82KrGR6jGyHAQ97VBNJkMtBI_QHNDkDwDU-Zp5gz2ZWLtd2tg==,0,1,0,0,0,0,0
gAAAAABeSk1JsxwRPNpnpSuBBk1w7nCdmNIXMaDY6fLWcWOXYwy0xmZ9zO6U1hZIWve3awQhXJtB1f0IcNJMVBmQzOilaUVgCw==,0,0,0,0,0,1,0
gAAAAABeSk1JzEYVowOHgX-DYzC7idn5kCUDa1eS1FkTdI08frzgDJhL7z8Ueqvti3gwhGyOdJWjGvqegqOR5u2FyOB4Q0oLWA==,1,0,0,0,0,0,0
gAAAAABeSk1JB4vD36RQamHinBaorjS-9gF25ZbZajkzOr3hifMgBcnpAnDQZF95PJBLoTSB5UDljf-Cq66oMJdNyIxuVVER5g==,1,0,0,0,0,0,0
gAAAAABeSk1JWZsjDwO6W7YvK9A_nUqFbUpzOZ26ht_D671nOz51tFidu638HADzZZOIRkx5XWbJxWv0H7UONrl0NsBx2cD6TQ==,1,0,0,0,0,0,0
gAAAAABeSk1J13DtsufgHWQOfDrmf90M7tmyBYR-BOhwbUbMTqAo5VYmX7S3epW4c3rZyIn3FBerDQ74ippMT_nzDaS4P1FlLg==,1,0,0,0,0,0,0
gAAAAABeSk1JxlsROBNauEeaFj-qHgfE1Jfn3vmshhVFTEQRcEWG0nQnliNeyIdlfJClhcI46uIHnVf3ckUEmQkcJmWzS_F8YQ==,1,0,0,0,0,0,0
gAAAAABeSk1Jwl-wao9JLJmizPL_PwwpI4nmq49MxtSizCo_axWOY6PhWXmtJl7bGvyEHK91sNMNsiPaQp6DDvGMzW-abf9O5Q==,1,0,0,0,0,0,0
gAAAAABeSk1Jk-jKLpwShZmH6s3m6f_pRg4uYFg7xyEnU_cpi_KzTfd_sGMLyoY7vJuvvgiv4RJnY2QMNCJfnC0rVZy1u6_rzg==,0,0,0,1,0,0,0
gAAAAABeSk1JuzdAJMPlzsY7qIAfI-JuAJ7Wj-hPRDhZedHpjQVIU1sXlWtEwTqjLAyYkE80IKG0iromVyj4df5v-Un346LNdw==,0,1,0,1,0,1,0
gAAAAABeSk1JKIMZhGMhLH46g81LlSUu3kbCcvCCcPP3OFvGZbKm-0Es37t6IuKqFVuzVYI7ggl8AGMwE_f897u2cMjVsSa9VA==,1,0,0,0,0,0,0
gAAAAABeSk1JQn1Z8kowxrnDYtx4JNXjRRcjnFw51KsKdcM-nUumd_3Hq0ve2D_I9XFb9vvGlidpd1Vi5XSoaMxw2zYaZQsiCg==,0,1,0,0,0,0,0
gAAAAABeSk1JZTMhOrbHJka9XiTNnKKXyiyqCDEuKQo51l2XA0jj6QONbjxRXp_LWcbG2hkr3FYKpA5vfifkWmn-DJ1LO4C-Qw==,1,0,0,0,0,0,0
gAAAAABeSk1JVne6didurN6794RUD1PTCb_Qddt70QGfebD65x-UFN4LcIgaNhx8c1RxmATavnJGzc5gPe6GFEqUSvcSkd0FGA==,0,1,0,0,0,0,0
gAAAAABeSk1J0bQL7VCqSxhJMutuxiIKHc1e3BF8yLb9KkcQ-bA-ea_kbSsp532m3AY-EuVF3bY5NoDFPj79B-0UVfZv3lc1Fw==,1,0,0,0,0,0,0
gAAAAABeSk1JQzbhW0iNG5QHHhvAbPUPuZO8bC465Uop2FleminXa8armvrhnocXgcbrGmvy_in1Sag6tv6imosUU3gKfJYmfA==,1,0,0,0,0,0,0
gAAAAABeSk1JPCIiesb1pFnTygZ7b75fMI-8I6ODdn9oqnkbnpH3Ue6xgPK8KLrOtig6QZEhIhKqdGEAoa80g8BZeH2m0HaAyw==,0,1,0,0,0,0,0
gAAAAABeSk1J3iZmr9SQ0QnTx8bo5owPEepLElTuTbzBB5UKQ7c6How0QJisyh_52zYiptgxY3e4llkNXSMRi2JdoWJ7qYlqKw==,0,0,0,1,0,1,0
gAAAAABeSk1JZXbiBYUrVF1m_a6KY1zud8bE2KO81eN3PWPyuG63qX2C5-A0LftMpCUl91MLfAasL4uy1VcvpohI9_FrQgYZ8Q==,0,0,0,1,0,0,0
gAAAAABeSk1JT1QBnCVkbJPJu8x6p_8A8Y5Fsgypd_BAAG_-ZMcM4VuMD1zooCHztZAm9OMmgCFyTX0pA6YdkM7WQy9c8lOLig==,0,0,0,1,0,1,0
gAAAAABeSk1Jv8zKMpyZipLbpefe0ud9GHlx23wC4sxXBJxckP_HbUyOymBFBZZsjEYISLJZ7aKANSdsEmh7PbmiorVl9b03uw==,1,0,0,0,0,0,0
gAAAAABeSk1JhBCxDU0mwouC3scrBIhZ3LU222zpAzHLGupdrnDN3XnKEyf_ZcW_QV7fXcuwYRSLzql5Yoim1H2pU9V8NDNGsQ==,0,1,0,0,0,0,0
gAAAAABeSk1JeE18B3mKEG7_ckiyfK1P4bX7iZLT1nHM-eTOC66l-aO6RUQUJFyH7qtuWEytMXGEC9SQWXMe0oQodhro56oTTw==,0,1,0,0,0,0,0
gAAAAABeSk1JQKvESlx5qkp_UaOEvAQqqjCTG67zhRhiVzuil2GOc_2hL3hxQILKGZpEVyQzq1Zwx5Xpu6donVpXuADqeDeVjg==,0,1,0,0,0,0,0
gAAAAABeSk1JtjRaNuDT98oAx9nmhBscDnvmLwCaVDI4XFJDDXVa7mqHh1OcOoprvp5Zqq79C7DWHUfeuVGKMAnTg1rB-EliQg==,0,1,0,0,0,0,0
gAAAAABeSk1JhU-Rab27Gx2qSUlekQbDkM7b-svNOVubdqFuvKFijla47MVstdpAX7xyloKgogj5vPepE0SZxW4IQq2SMFCioA==,0,1,0,0,0,0,0
gAAAAABeSk1JSS9Z4hie1xPhJkbAcQEhIDwkelYj6Lmwj3Lc54LOoBcCXjPPXFhnTMtSC0LEskq4BZvii3x52sMWLooph-2CIg==,0,1,0,0,0,0,0
gAAAAABeSk1JqOsK9WNch8QTPFm5LqMq2K-H_FcOKYqMhuFZCwqP1GCGpVVw8sw88iouR0kADTjWk_P7wYaxRJYzEb089PRChQ==,1,0,0,0,0,0,0
gAAAAABeSk1JccBjfLGxstXqj3ZcU95hfeAhzCJ3Bnwis55CJIVaERAhA_D7aiKajiJGKThTk8_Z3pdhXc1g35TGOHs3kRV9yQ==,0,1,0,0,0,0,0
gAAAAABeSk1JsFRejzO4OiwxudRXkKv3mZqbXqj-c4yF0HFTWnW1a1iQJpLznFUJ8PSzQ-VGPy20J1cnVynqhoUCo4KG1QfiNg==,0,1,0,0,0,0,0
gAAAAABeSk1Jy04MgQnadlYIbh2bA1UXFJnH6WYKf4pxZxLsjs9HHAN2dfE7lrsY5cbf9d-V3qhIVz9RIT69FtVxvIlUPK76JQ==,1,0,0,0,0,0,0
gAAAAABeSk1Jzpp5A61nS9R6QBEZFxBi_ZZ0r24eLtP5xPcD2k1L4hTg62yFNJ7Whnk8CAXOyGcN-wPajO8rq4eWw4RyY1X7kQ==,0,1,0,0,0,0,0
gAAAAABeSk1JYSQMVlgFChGYxgRi0_5GFyhrPodvUhxOd7sdK6ytEK2Ch0MU9isp3eCSDkXXomRF1_7poPwFK6svEbCUdhiTxw==,0,1,0,0,0,0,0
gAAAAABeSk1JfXeDFclLygPKNO-Ha6mMRQmwdtJyiyVtu7MnXbceC08TvQOhdFcWoajqJWPXuX7mjDeKTq2YjM-jD1eX8bRPLA==,0,1,0,0,0,0,0
gAAAAABeSk1Ju53eZtPxLxyenmkkxYrY7051M3DHYXUIh62Jr7j64qTn_E0YU1crSe9p4OnyQ2SbwoxwNTUI692dbLRvDfA89w==,0,1,0,0,0,0,0
gAAAAABeSk1JWwpJs1x-sJcTtnsXzXCmoCpixEuHn9TqUcrFaClBHFLesL-i1j-qkHOeVQ6E_-4bTnqECX79vaN73_5xakVeTg==,0,1,0,0,0,0,0
gAAAAABeSk1Jw7tlOVfR-PeUheOKkGSfWXeMJXRRv-CVzxF147v4mjQE8FUaEoFiqgox_Pwknu4SVjS9lGgPdGHLZUkmx514eg==,0,1,0,0,0,0,0
gAAAAABeSk1JtuOwN6zfwDAcsJE9Wb6frGDHwNwSSoAfbrhXKyFs7a3VopKK78NQYr0-YXF_sHkMUuji7H5qI30P9nfjDYMXcg==,0,1,0,0,0,0,0
gAAAAABeSk1J5wYaB3lUSEiaExcaMaWDhFonGY3hJorqWqqqajq0ovEUBlIdzXXfoy9eTjsMzCKat27OAtiyzXlKoEL-c16D4w==,0,1,0,0,0,0,0
gAAAAABeSk1Jo3dsYYMuxR6Mg8Lec96fHKMB1DzguRgQwdxziuJwHijvCRqqOJ87UgdYhIz__q7cHKcSeXMQhjuufnAIASzLsw==,0,1,0,0,0,0,0
gAAAAABeSk1JlNrGPTCDR4tmzFH0YZ6KdiRYtrGSiGUkF-QlCUrpjOWd8dfR9hoVfjEXi1i8ZYHkDraxhAxuc4RCCfLAthScuA==,0,1,0,0,0,0,0
gAAAAABeSk1J5KAbUCTLbDxSkywMWDD5CQKcyxU73wWxLpim4XJHcjI3uvzQKvE0J92xk5JuIxNV3Uo-cEWjGveMzDxxrsROvg==,1,0,0,0,0,0,0
gAAAAABeSk1Jqt-izPLgIQ2LQjtc-nKsrkr__IBcGvBcIc6BGQgp-iREIzlyxyZSsDI6AUB67GWqsiI7D9mEClw-rNmK7UiRRA==,0,1,0,0,0,0,0
gAAAAABeSk1JG-3EnDzwqU8Rj6zBtxYtWeWIdyN1V6nfr36JvciisHhQnmWEsG69V2gdP7DRTxynlMYMH0jfKWW-lN0aUGzJng==,0,1,0,0,0,0,0
gAAAAABeSk1JSqs5qYsmSbRjIgriFdXyqZLZMC3HN5M0ERmcDKGOjUYx9vvWcStN4fi8FE-JZYgexAymFKnlw30GCfSplE3xqQ==,0,1,0,0,0,0,0
gAAAAABeSk1JEACzVDvNMwAAtsEzHRFoPl5IRRNULBY4SEk8Pu_B7t8C2NvXeuG6rCkdBQYHJMqX8eQ84xbgTt3ug7TVNLBPBA==,1,0,0,0,0,0,0
gAAAAABeSk1JIViGt8XgXoHZcCHESb2WqUgQHNOa4VLkEsBizNMTcK7ttJqmyE2vXPgiz9cIi2cN_bJG7K2Fzcw-vAGjIW98Gw==,0,1,0,0,0,0,0
gAAAAABeSk1JJ-b7mt4dRWY0jXFnoQt1jO6jUu83K8SvH-uG2e-e1eAJ_5xjIVV3QJrIIpwFCmeq4qu8-cshX-zNTw_ixADyfQ==,0,1,0,0,0,0,0
gAAAAABeSk1J4fZPJdYGzSqahlpgf6kGnn3U4foXeoNU2udWHJo9lLWasQgX8fIAeVHB0ffXvt42ii8khMTJcO5CBIQob5rDMQ==,0,1,0,0,0,0,0
gAAAAABeSk1Jt3n4_RVxWutsLkNP5eNNyy6nj7Gve1nxe2ik_OsA6kQogMPxItm_IUZruruMfIvM_MAKniUfRHs26szRIwVuqg==,0,1,0,0,0,1,0
gAAAAABeSk1JRWjlJjGLe3ziiR_LMpezNrMSzcLwI3gUpnGke5iRs8wedqOblCIHPTb1UPv7bC39Q2-rc0d8gyepHZp-L48S0g==,0,1,0,0,0,0,0
gAAAAABeSk1JHqbOi7cVABb7idEQt74_suToo0xq78Anui0qENzZKnkbwdHrNGX8PuLVnNWVPOMVrH2gFMTrGj1OWV_Oi-iAHw==,1,0,0,0,0,0,0
gAAAAABeSk1J7HYU6hoSaKrJAJ31ffMMtb-wklyWZd5iUAbR4IdaekmRoUY9VTVEdYNc9uy8vx7YcV5aXEphbtnpPjQe86EAdw==,0,1,0,0,0,0,0
gAAAAABeSk1J7hNxyAtjjb8SlGMBjtel6sDwMCy9IA_5C5JayIjvR5kfEWdoqnDL6DTTJ4gA-SaVSvgSRRWKZRPIEx1VuZdDjw==,0,0,0,0,0,1,0
gAAAAABeSk1JCSyeMTD2gyyQ7CVUskMv87lR_dI5b-5KiIAZstd05XxtT3s2a-ZId2L8CEHeM0PCuc-TlPF36LalTnaTkw7FiQ==,1,0,0,0,0,0,0
gAAAAABeSk1JQnq9eNZ2fmL5He4ETAdyYjLVUhNKavB4qWFAb-0qyYFyEjbiBgmyMYKSYc53RSw8w4Vt0Vs-hz__KYStTh_Lbg==,0,1,0,0,0,0,0
gAAAAABeSk1JKs3F362bj8HcVIMSEk-8CWavIy9R9m2AmF2zUKZWPsMF00sYXFv_CGHWC8JJdh7sWwp15ZdnXpYi0Q_4x6IC0A==,1,0,0,0,0,0,0
gAAAAABeSk1JOhx0zrZiJKzM7mwh33I0jcMAgZaJZAamx0K9Au5dO7ZYC8DOCgRjO9KDFnG-1mi6hsc8_Uk2j4OrjCYtcJe1gA==,0,1,0,0,0,0,0
gAAAAABeSk1Jc-aWL_wzu0GzkZE8i7sFYE9wT6Nz1MWuM-cf4bKm6PPTkPX3U7mwpLsJVGF2zB-Rdz68pi0gvzsUUirhW4FK3A==,0,1,0,0,0,0,0
gAAAAABeSk1Jj2MBOXKTfbofKnd9iDoKda-5m1zbmx9zW2CdGxUi6qPQYQM_yucJh_k1CMiiFkX9ljfCGaTl6bFLPaGIeymg2w==,0,1,0,0,0,0,0
gAAAAABeSk1JVOWdwVGTibTisFsKHJE_Ix04eE4_WWtkY4sg1PMJiknj3RGLl8a-cu5DmmpZZSZtzTP8ojGa3s_Zrdf_jwXaUQ==,0,1,0,0,0,0,0
gAAAAABeSk1JUBVraykoszLYyO5SeInzr5G0xEQWC-gYF90pqURoJMNBROWWKsn4j8cou65QrGLu_XVyM4yGkhRRG49OkJ58Fw==,0,1,0,0,0,0,0
gAAAAABeSk1JTNHz7pMTV8JOfxi3iMwwbWQl1fI9ftKxuEN_84Ve5LBfhEW1JiYvEuqIebCzLRzY9zp1namJehKTkbyARaKl-g==,0,1,0,0,0,0,0
gAAAAABeSk1JwkMKXpM2B5n9o-LEUVXZhYZJu6giE0HIzk1bbh1iiAoWH-F17TqvjTnqpoQDfeCJu9okG6Axra2c5LlsNAe4VA==,0,1,0,0,0,0,0
gAAAAABeSk1JZ_SrpretcyDwbanJJn7SXUMgsBmmFtbIaU_fVEHnuSeM9ME3RPrMJDnfGOoZPKOh5YGFNQEuV5Jrn_xq6B7Ifw==,0,1,0,0,0,0,0
gAAAAABeSk1Jms3pWgM6sOMQqhk_6MtnnEqPVKzHJ4OAyfEWvZ3G0G6icD4m962xDcxahb_fGnDzblsn59aSvt1cw5fkCPL3kw==,0,1,0,0,0,0,0
gAAAAABeSk1JRx09OSc4nZskII9_586hXBcWWl08_TbfpX1hrrX9uGFbvJFpKlyXyXN4xIIH12ju4Hj6vmEciQpV1a-azBY8sQ==,0,1,0,0,0,0,0
gAAAAABeSk1J8JyjvfjG9Tb5OVvNVC8suGm_xnxvxxzEhJUKbXXSNHpkJMpJnNwk6gORLGWhfm08RncnlOYQ9wNFLGx7Eo-OPg==,1,0,0,0,0,0,0
gAAAAABeSk1J5CUrgepdGu7KQ5Wwh3Do035Jz5BffVO8h0iHgf-AYhvUBeN5oNGhn4RCV5yK55uh51lYN3Q_760zgIUeW7TjNA==,0,1,0,0,0,0,0
gAAAAABeSk1JUC6UX0P1xwF5cKNcMcX_SjHrG5yiOieBN0gMWJLhsXLMUuInLy9p3_JxJbTzawUU7Je_KmMYUA86HnR3ZTtqcg==,0,1,0,0,0,0,0
gAAAAABeSk1J1c0ujsAYz8Sk91spgB4D0bIT0g5eQFts2477sp-QdSLnYOQDjP3R0bknEFlqQZkFXBVyg9OQkvDWP6huwgGfYg==,0,1,0,0,0,0,0
gAAAAABeSk1JmGm39728FPf9VGgBv5bfuFwnY4OHtnTu3bxERLBZdEvpoUt34nX4SJUJroB4fKMDhzfHynDUx7q7GiDOVpIqkQ==,1,0,0,0,0,0,0
gAAAAABeSk1JYJne0BZ7fBjdh3tO3GPwu9D6qgAIhjMx-GuRBD2nZZ-knqFh08Vk9Up1B_5jt3lHUXJ7XJxa_URwuCD_1RLMyA==,0,1,0,0,0,0,0
gAAAAABeSk1JhKU9Iwr5S5ZjZa-xebS06ugcLhwBK4E9BxDyMnLCX4qZTo6a0T9oD84wA5UdBwxA6KKCkinMkqyTSkD_FFCfBw==,0,1,0,0,0,0,0
gAAAAABeSk1JpFk6DBpQtaX3M6LlAAs4x4qQM3aQY7cqU1J8kMp6mAQabIAQ_WZCdgw13AcogbsND2ocCkXgzicAatHP7EfNoQ==,0,1,0,0,0,0,0
gAAAAABeSk1Ja-qYlBVp8-5UT7RA4J5siA_L_JeKR53eYkZKAD-C397Krrz9MfuM-OGMo27265WTQs5hnn9ms5xusnp86zAyRw==,0,1,0,0,0,0,0
gAAAAABeSk1JUfCGSAsQbKNYdDH_RNzkaSMcWYzZzZ23tFsFLo4f7Tt01Ji5aJLCJGLvQKekaWHW29vW_0V9lhVTXwinW-sGJQ==,0,1,0,0,0,0,0
gAAAAABeSk1JqIZTCMkecH64tMbSnudLkFBDt7LIlR0J3gLax70A2mj8aMdAWfMQMtPiNwHc2utF8PoZCq-fm_ka7X3rR3SgSg==,0,1,0,0,0,0,0
gAAAAABeSk1JHJDqU-b8i40OEhwmDq6vySBDVsRQLQpzsILg6YdIEnEnpbN1p2s6hTROErt0CazHc5ezBNtDpZu7DJIqgQ6mFw==,0,1,0,0,0,0,0
gAAAAABeSk1J4ZzurKs3phFSkXzutrXv0ODmtPMci-qt56LfnKK3xffmxvbNznQYs9VS3_GRS5iPlrMI_6a0-bGJYpExkcTdLA==,0,1,0,0,0,0,0
gAAAAABeSk1JIobQhT911GnAUa8hMvgus8uAoc-RpTKvr-THyFvT6ojy7JpJ7Hxc1RpAbO7xehPa9__Z2MZZnmf6X4ILKpJ4oQ==,1,0,0,0,0,0,0
gAAAAABeSk1Jp2t1Fx_XVOFz9c06M0lrw0AGQjDFgceN5nLwYG0e0oGWmchbf-lORYYP42OOJ1ssJ6hsUvIez6udXCo-KczFEg==,1,0,0,0,0,0,0
gAAAAABeSk1JUrsRqd78gayQbgUfQSsMdZB6SleEdJzVVDTbTHNPqYJMkZN3t6jZfbcDVIgiw7K-9AGP_3mHiNxyRq1Z2q_kGA==,1,0,0,0,0,0,0
gAAAAABeSk1JlIvpkfUXjeZnrksJajq_N_OOfxqt3Hg9mG4RAEK6dWfcFkNNY8WvgQjp4mSuIhcqcEQbAM6tFplZnRhArrTZiQ==,1,0,0,0,0,0,0
gAAAAABeSk1JPN7vhyhSOAcfcywLAJ4Y8HALOzipGZWyibpTAnYNDs-8iedDxv4-8Qj88_Pot4bCWX8li-CQU1zBR9QyQ-GQhg==,1,0,0,0,0,0,0
gAAAAABeSk1J6PeFiz3OiGPAuJsgS117yLbve98WOk2kUAUS1o3GA4bDKDfWgynLrwbNtTR3jtmebq4FLz-swJO3srjbtFXnUA==,1,0,0,0,0,0,0
gAAAAABeSk1JrzGDbPugI4CN17-ugLanokypodlxg6SOksA3F5rjKYAzBa5f1z-_4R5vixcbys3nXm3JYAcruUdwm6dni_boPg==,1,0,0,0,0,0,0
gAAAAABeSk1JNGTLrzekPi6yaB6isCnRz_jZiOzkQTsG6Uq84-RMK_oY9kCtHTm8EhI3nnAhhaT7u09pt61iDlfQ6vpIJweUKQ==,1,0,0,0,0,0,0
gAAAAABeSk1JRfXShmhz2Q0x-TgZ0ml6UBCh5nflNzKeoz0oo75ICetF1fHhlRsvpx8NkzliUklKIZfI-eObw9yFeM26UjLRXA==,1,0,0,0,0,0,0
gAAAAABeSk1JQBqNEygmB9Gy7XE69zlmmZJmVkC4CYbHuzIe3BEU7NoiT6hKfzY32FUpjgM4-4BZmm3padgtCovr_X2ZIV0ZsQ==,1,0,0,0,0,0,0
gAAAAABeSk1JajDU-Wle4VKMTCmrm08nJl6krNblYyLxLjvNu6svagmvl4SbzM7r0yWdTfNuhgpE-35TBqalWLdjHde-MXALXg==,1,0,0,0,0,0,0
gAAAAABeSk1JMzYQ14ZUjlJ5KWysl_h-qMLSbEIgn5RTQs0Ts0H3Z8jLtP6wh4jEd6LDSYmaz-jG-1WhL03l1MmCyLn9IX9V6w==,1,1,0,1,0,0,0
gAAAAABeSk1JdKejhYFJqJsT18NlFD_R4WREh_7pW5_lTIw-glBsoLTYcbWtICHeWp2RF0oCQn6i49L10em5izyP6ohTYK_clw==,1,0,0,0,0,0,0
gAAAAABeSk1JpY2uvEVgxdah54lLSiRjbPnMYdFPGDKbWgykLunL7b9nl_MRfDkhqgsHJu-x_-LC1P7_zS-4p6nN7gr4gJ7X9w==,1,0,0,0,0,0,0
gAAAAABeSk1J7OHkltIiUnHRJWatjOYEAntKmLvS66JSdG5tmEguyrJ0mnhuYutL68tNhxrQhgDQxMszjHwNz7DXNw9JkNapzA==,1,0,0,0,0,0,0
gAAAAABeSk1J5PjDMnc8pV9LMVtYsvuh3mxDaHUeE2iu2lduP1bmjPav444yA5MlmO_G8t3zslBQNX89FSAeca0ZDNkX3KNstw==,1,0,0,0,0,0,0
gAAAAABeSk1JfWUC1WDM4ZXlk2tT6NQ0DqInygFkD08XQm-A5UjtXG49cJ8TlE2qPptdZfcAh-hKG0SPp0wKHpIN1tNO-HGsYg==,1,0,0,0,0,0,0
gAAAAABeSk1J6GeZqSN0QPoaaUKyS7lh8J1u23K2yAkaiCWd3ic9CJqQ_viHWOVJC6IkPg5xXdgZ76jAI5a1shCsDj8EdVw4bw==,1,0,0,0,0,0,0
gAAAAABeSk1JxQuhdaSbMnEwo7-usEmSfqWziSWB3qPqQW2VAgCjKdbHF6xDzKEcmOOr9bu621fcHjCyrOjNLH3lvjbyn4nwcQ==,1,0,0,0,0,0,0
gAAAAABeSk1JnrC1XpQFcgvBG4YoGaIEO-3LNzGFWPXjuP1cXLeC6xK1DVF4IwlO-o9LLCPltCSjL-0p1h3vVu_A1H7d5iW8ZQ==,1,0,0,0,0,0,0
